ID,gender,age,dress,height,frames,test
9063,M,14,0,307,64,False
9064,M,44,0,295,65,True
9065,F,54,0,287,78,False
9066,F,77,0,290,89,True
9067,M,37,0,295,78,False
9068,F,31,1,285,88,True
9069,F,6,0,193,83,False
9070,M,34,0,290,68,True
9071,F,23,0,288,76,False
9072,M,55,0,0,59,True
9073,F,40,0,287,76,False
9074,F,32,0,301,87,True
9075,F,7,0,0,0,False
9076,M,35,0,303,87,True
9077,F,23,0,268,98,False
9078,F,50,0,299,71,True
9079,F,21,0,261,92,False
9080,M,35,0,310,61,True
9081,F,4,0,197,72,False
9082,F,42,0,281,82,True
9083,F,32,0,264,92,False
9084,F,27,0,271,108,True
9085,M,36,0,286,78,False
9086,F,27,0,0,0,True
9087,F,25,0,316,95,False
9088,M,24,0,297,88,True
9089,F,40,0,273,80,False
9090,M,4,0,0,0,True
9091,F,14,0,293,86,False
9092,F,14,1,298,97,True
9093,F,14,0,0,0,False
9094,F,23,1,274,119,True
9095,F,25,0,281,69,False
9096,M,19,0,317,96,True
9097,M,-,0,320,84,False
9098,M,33,0,338,84,True
9099,F,34,0,278,87,False
9100,M,37,0,317,81,True
9101,M,37,0,310,66,False
9102,M,33,0,315,85,True
9103,M,46,0,300,72,False
9104,M,48,0,300,70,True
9105,F,26,0,272,85,False
9106,M,28,0,333,80,True
9107,M,36,0,330,56,False
9108,F,25,1,260,83,True
9109,M,36,0,281,91,False
9110,M,26,0,307,78,True
9111,F,30,0,297,95,False
9112,F,27,0,278,121,True
9113,M,22,0,290,101,False
9114,F,22,1,277,86,True
9115,M,14,0,288,70,False
9116,F,14,1,290,96,True
9117,M,14,0,300,87,False
9118,F,14,1,261,65,True
9119,M,7,0,220,78,False
9120,M,8,0,0,0,True
9121,F,40,0,284,77,False
9122,M,11,0,246,75,True
9123,F,48,0,257,88,False
9124,M,14,0,304,66,True
9125,F,21,0,278,122,False
9126,M,21,0,296,94,True
9127,M,42,0,298,81,False
9128,M,46,0,316,103,True
9129,F,26,0,337,102,False
9130,M,36,0,305,87,True
9131,M,38,0,307,79,False
9132,M,28,0,299,75,True
9133,M,2,0,177,120,False
9134,F,6,1,196,98,True
9135,M,39,0,291,81,False
9136,F,36,1,287,86,True
9137,M,27,0,321,79,False
9138,M,12,0,248,89,True
9139,M,49,0,305,72,False
9140,F,37,0,276,89,True
9141,M,35,0,332,77,False
9142,M,32,0,304,94,True
9143,M,40,0,313,113,False
9144,M,22,0,301,49,True
9145,M,21,0,301,91,False
9146,F,29,0,278,75,True
9147,F,9,0,245,87,False
9148,F,33,0,278,64,True
9149,F,5,0,206,95,False
9150,M,32,0,296,59,True
9151,F,42,0,0,73,False
9152,F,65,0,280,88,True
9153,F,49,0,284,79,False
9154,M,15,0,279,57,True
9155,M,48,0,313,68,False
9156,F,11,1,242,89,True
9157,M,25,0,308,95,False
9158,M,21,0,332,71,True
9159,M,50,0,298,68,False
9160,M,21,0,319,77,True
9161,M,9,0,227,77,False
9162,F,10,1,239,100,True
9163,F,25,0,258,101,False
9164,M,41,0,299,80,True
9165,F,34,0,299,73,False
9166,F,23,1,282,72,True
9167,F,24,0,266,91,False
9168,F,21,1,273,83,True
9169,M,23,0,302,79,False
9170,F,26,0,255,79,True
9171,M,13,0,283,76,False
9172,F,55,0,309,89,True
9173,M,24,0,310,80,False
9174,M,29,0,323,90,True
9175,M,62,0,309,99,False
9176,M,38,0,308,76,True
9177,M,25,0,303,61,False
9178,F,24,1,274,75,True
9179,M,26,0,284,84,False
9180,F,30,1,268,85,True
9181,M,6,0,213,48,False
9182,F,39,1,284,82,True
9183,F,8,0,213,98,False
9184,M,9,0,220,117,True
9185,M,9,0,240,81,False
9186,F,9,1,249,77,True
9187,M,9,0,248,89,False
9188,F,39,1,278,65,True
9189,F,16,0,287,58,False
9190,M,10,0,262,70,True
9191,F,9,0,249,68,False
9192,M,9,0,232,69,True
9193,M,11,0,270,87,False
9194,F,46,1,288,98,True
9195,M,50,0,292,69,False
9196,F,10,1,0,72,True
9197,M,10,0,228,72,False
9198,F,10,0,234,91,True
9199,M,10,0,248,68,False
9200,M,11,0,0,0,True
9201,F,12,0,269,85,False
9202,M,16,0,301,68,True
9203,F,12,0,265,91,False
9204,F,10,0,229,95,True
9205,M,37,0,293,86,False
9206,M,5,0,196,95,True
9207,M,34,0,314,77,False
9208,F,36,1,273,78,True
9209,M,30,0,291,81,False
9210,F,6,0,198,76,True
9211,F,24,0,272,113,False
9212,F,28,1,292,96,True
9213,M,60,0,327,69,False
9214,M,25,0,286,87,True
9215,F,-,0,232,75,False
9216,M,32,0,306,82,True
9217,M,52,0,304,96,False
9218,F,38,1,293,85,True
9219,M,48,0,313,73,False
9220,F,39,0,282,81,True
9221,M,7,0,210,66,False
9222,M,31,0,285,82,True
9223,F,63,0,266,74,False
9224,M,12,0,272,88,True
9225,M,42,0,309,65,False
9226,F,10,0,248,58,True
9227,M,70,0,283,76,False
9228,M,40,0,321,91,True
9229,F,-,0,279,67,False
9230,M,63,0,290,74,True
9231,M,48,0,317,79,False
9232,F,34,1,284,91,True
9233,F,42,0,267,80,False
9234,M,31,0,342,80,True
9235,M,27,0,293,73,False
9236,F,25,1,279,84,True
9237,M,55,0,318,77,False
9238,F,27,1,284,73,True
9239,M,63,0,299,95,False
9240,M,20,0,282,71,True
9241,F,29,0,262,106,False
9242,F,-,0,263,84,True
9243,M,31,0,315,89,False
9244,M,29,0,318,83,True
9245,M,16,0,309,76,False
9246,M,11,0,257,94,True
9247,F,-,0,295,83,False
9248,F,-,1,265,75,True
9249,M,26,0,334,99,False
9250,F,-,0,236,61,True
9251,M,10,0,238,90,False
9252,F,17,1,261,67,True
9253,M,11,0,253,81,False
9254,F,8,1,203,64,True
9255,F,53,0,274,73,False
9256,M,7,0,204,64,True
9257,M,9,0,253,67,False
9258,F,35,1,278,73,True
9259,F,40,0,283,96,False
9260,M,22,0,319,74,True
9261,F,36,0,295,74,False
9262,F,9,0,237,78,True
9263,M,40,0,320,82,False
9264,M,33,0,299,86,True
9265,M,33,0,306,67,False
9266,F,49,0,284,92,True
9267,F,32,0,297,96,False
9268,F,8,1,234,71,True
9269,M,34,0,310,77,False
9270,M,20,0,301,72,True
9271,F,23,0,271,74,False
9272,F,21,1,288,102,True
9273,M,25,0,313,84,False
9274,F,28,1,259,95,True
9275,F,24,0,262,85,False
9276,M,41,0,304,73,True
9277,F,9,0,213,91,False
9278,F,58,0,271,74,True
9279,M,57,0,291,72,False
9280,F,39,0,276,87,True
9281,F,16,0,282,73,False
9282,F,16,1,274,81,True
9283,M,8,0,228,86,False
9284,M,48,0,313,62,True
9285,F,58,0,270,78,False
9286,M,9,0,229,47,True
9287,M,9,0,224,71,False
9288,F,12,0,258,64,True
9289,M,25,0,309,93,False
9290,F,25,0,280,93,True
9291,M,25,0,299,79,False
9292,F,34,1,288,93,True
9293,M,31,0,330,96,False
9294,F,7,1,204,109,True
9295,F,4,0,0,0,False
9296,M,8,0,220,82,True
9297,M,7,0,201,67,False
9298,M,33,0,308,77,True
9299,M,30,0,300,78,False
9300,F,28,0,280,78,True
9301,M,28,0,314,79,False
9302,M,28,0,298,76,True
9303,F,46,0,279,77,False
9304,M,3,0,0,0,True
9305,F,10,0,241,78,False
9306,F,9,0,219,87,True
9307,M,38,0,296,83,False
9308,M,29,0,317,85,True
9309,F,26,0,318,87,False
9310,M,37,0,321,62,True
9311,F,-,0,226,84,False
9312,M,28,0,302,83,True
9313,M,26,0,311,74,False
9314,M,27,0,299,65,True
9315,F,25,0,288,69,False
9316,F,26,1,294,63,True
9317,M,46,0,296,115,False
9318,F,13,0,0,0,True
9319,M,8,0,210,91,False
9320,F,39,1,285,80,True
9321,F,31,0,285,96,False
9322,F,38,0,291,68,True
9323,F,28,0,275,78,False
9324,M,42,0,311,74,True
9325,M,27,0,296,89,False
9326,F,10,0,239,98,True
9327,F,8,0,207,102,False
9328,M,13,0,256,93,True
9329,F,38,0,275,86,False
9330,M,50,0,297,77,True
9331,F,12,0,0,0,False
9332,F,6,0,202,79,True
9333,F,32,0,283,96,False
9334,M,32,0,288,80,True
9335,F,49,0,271,59,False
9336,F,31,1,251,75,True
9337,M,40,0,290,83,False
9338,F,-,1,257,103,True
9339,F,9,0,219,83,False
9340,M,38,0,0,95,True
9341,M,23,0,295,75,False
9342,F,22,1,284,91,True
9343,M,14,0,277,57,False
9344,M,34,0,301,54,True
9345,F,35,0,276,80,False
9346,M,44,0,291,53,True
9347,M,7,0,217,66,False
9348,M,4,0,184,72,True
9349,M,39,0,284,69,False
9350,F,34,0,287,77,True
9351,M,31,0,319,81,False
9352,M,33,0,320,68,True
9353,M,-,0,212,79,False
9354,F,10,0,242,91,True
9355,F,21,0,292,94,False
9356,F,10,0,249,79,True
9357,M,50,0,315,97,False
9358,M,53,0,289,85,True
9359,M,43,0,320,92,False
9360,M,10,0,243,105,True
9361,F,8,0,214,71,False
9362,F,48,1,286,50,True
9363,M,50,0,290,85,False
9364,M,11,0,256,67,True
9365,F,10,0,239,81,False
9366,M,4,0,179,73,True
9367,M,13,0,288,78,False
9368,F,38,1,280,83,True
9369,M,35,0,274,58,False
9370,M,59,0,303,84,True
9371,F,32,0,279,99,False
9372,F,59,0,271,75,True
9373,M,10,0,244,45,False
9374,M,13,0,247,55,True
9375,M,43,0,304,83,False
9376,M,33,0,303,79,True
9377,M,46,0,316,71,False
9378,F,30,1,286,69,True
9379,M,29,0,313,69,False
9380,F,61,0,287,74,True
9381,F,34,0,285,75,False
9382,M,33,0,305,105,True
9383,M,41,0,294,74,False
9384,M,11,0,248,69,True
9385,F,9,0,238,93,False
9386,F,9,1,227,77,True
9387,F,49,0,287,67,False
9388,F,6,0,198,68,True
9389,F,10,0,240,77,False
9390,F,36,0,279,75,True
9391,M,37,0,323,73,False
9392,M,40,0,291,119,True
9393,F,7,0,220,82,False
9394,F,36,0,284,67,True
9395,F,42,0,301,89,False
9396,F,27,0,311,82,True
9397,F,9,0,247,64,False
9398,M,7,0,208,60,True
9399,F,6,0,203,66,False
9400,F,40,1,292,83,True
9401,F,46,0,274,74,False
9402,M,11,0,251,110,True
9403,M,51,0,304,64,False
9404,F,39,0,282,81,True
9405,M,43,0,310,97,False
9406,M,41,0,290,82,True
9407,M,33,0,305,81,False
9408,M,13,0,279,81,True
9409,M,12,0,274,66,False
9410,M,13,0,285,76,True
9411,M,13,0,256,87,False
9412,M,14,0,290,73,True
9413,M,21,0,319,76,False
9414,M,63,0,288,67,True
9415,M,41,0,320,80,False
9416,M,-,0,305,86,True
9417,F,11,0,284,80,False
9418,F,37,0,273,93,True
9419,M,11,0,233,90,False
9420,F,6,1,192,116,True
9421,F,9,0,212,86,False
9422,F,50,0,293,72,True
9423,M,45,0,309,78,False
9424,M,38,0,283,93,True
9425,M,6,0,195,112,False
9426,F,7,1,221,84,True
9427,M,10,0,235,72,False
9428,M,40,0,300,76,True
9429,F,42,0,260,74,False
9430,F,23,1,276,83,True
9431,M,6,0,208,80,False
9432,M,21,0,288,64,True
9433,M,10,0,247,103,False
9434,F,42,1,284,85,True
9435,F,9,0,240,75,False
9436,F,12,0,261,90,True
9437,F,8,0,230,76,False
9438,F,42,0,275,68,True
9439,F,11,0,258,64,False
9440,M,45,0,304,74,True
9441,F,9,0,0,0,False
9442,M,86,0,263,63,True
9443,M,45,0,291,83,False
9444,F,46,1,287,77,True
9445,M,42,0,308,62,False
9446,M,10,0,252,88,True
9447,M,25,0,300,81,False
9448,M,40,0,304,76,True
9449,F,10,0,240,81,False
9450,F,19,1,261,78,True
9451,M,20,0,309,83,False
9452,M,24,0,290,85,True
9453,M,59,0,295,74,False
9454,M,11,0,291,82,True
9455,F,42,0,293,69,False
9456,M,26,0,308,108,True
9457,M,32,0,299,82,False
9458,M,20,0,311,80,True
9459,M,62,0,303,66,False
9460,F,10,0,250,74,True
9461,F,33,0,263,88,False
9462,M,9,0,242,74,True
9463,F,39,0,290,85,False
9464,F,11,1,252,70,True
9465,F,11,0,238,68,False
9466,M,44,0,310,65,True
9467,M,3,0,0,0,False
9468,F,9,1,225,82,True
9469,F,37,0,262,86,False
9470,M,19,0,312,72,True
9471,F,46,0,279,60,False
9472,F,22,1,269,81,True
9473,M,22,0,303,68,False
9474,F,24,1,286,81,True
9475,F,25,0,270,90,False
9476,F,6,1,224,71,True
9477,M,24,0,297,78,False
9478,M,7,0,230,54,True
9479,M,41,0,286,75,False
9480,F,20,1,285,79,True
9481,M,65,0,305,85,False
9482,M,18,0,305,80,True
9483,F,34,0,285,83,False
9484,F,69,0,268,73,True
9485,M,35,0,294,65,False
9486,F,39,1,276,76,True
9487,M,38,0,299,63,False
9488,F,9,0,234,121,True
9489,F,45,0,283,70,False
9490,M,48,0,310,73,True
9491,F,34,0,281,77,False
9492,M,33,0,300,84,True
9493,M,23,0,296,79,False
9494,F,23,1,284,61,True
9495,M,36,0,286,70,False
9496,M,46,0,288,74,True
9497,F,34,0,257,81,False
9498,F,25,1,0,75,True
9499,M,6,0,212,70,False
9500,M,31,0,338,74,True
9501,F,35,0,282,75,False
9502,M,33,0,311,76,True
9503,F,25,0,274,93,False
9504,F,-,1,302,78,True
9505,F,24,0,295,65,False
9506,F,28,1,309,58,True
9507,M,8,0,225,109,False
9508,M,9,0,250,73,True
9509,M,37,0,307,62,False
9510,F,27,1,297,68,True
9511,M,40,0,315,83,False
9512,F,26,1,278,80,True
9513,M,32,0,304,59,False
9514,M,19,0,314,57,True
9515,F,21,0,277,71,False
9516,M,20,0,282,85,True
9517,F,20,0,288,92,False
9518,F,20,1,274,101,True
9519,M,21,0,299,72,False
9520,M,20,0,306,73,True
9521,M,22,0,291,89,False
9522,F,26,0,283,83,True
9523,M,28,0,308,97,False
9524,F,24,0,0,0,True
9525,M,26,0,331,89,False
9526,F,47,1,276,66,True
9527,M,27,0,0,93,False
9528,M,51,0,298,90,True
9529,F,31,0,282,64,False
9530,M,34,0,341,75,True
9531,M,28,0,304,63,False
9532,M,25,0,342,81,True
9533,F,31,0,294,68,False
9534,M,39,0,293,70,True
9535,F,26,0,266,82,False
9536,M,23,0,301,85,True
9537,F,25,0,285,88,False
9538,M,33,0,289,83,True
9539,F,23,0,288,87,False
9540,M,-,0,311,75,True
9541,M,33,0,305,89,False
9542,F,29,1,266,84,True
9543,M,25,0,0,75,False
9544,M,19,0,320,93,True
9545,F,25,0,282,95,False
9546,M,19,0,309,79,True
9547,F,20,0,314,93,False
9548,F,7,0,213,86,True
9549,M,27,0,309,97,False
9550,F,30,0,278,91,True
9551,F,9,0,242,85,False
9552,M,32,0,325,82,True
9553,M,35,0,300,91,False
9554,F,26,0,275,85,True
9555,F,26,0,273,83,False
9556,M,35,0,338,55,True
9557,M,12,0,261,82,False
9558,M,45,0,323,83,True
9559,F,25,0,270,82,False
9560,M,11,0,256,80,True
9561,F,38,0,297,82,False
9562,F,7,0,215,87,True
9563,F,12,0,256,77,False
9564,F,43,1,288,62,True
9565,M,41,0,283,84,False
9566,M,5,0,0,0,True
9567,F,44,0,0,0,False
9568,F,53,1,277,76,True
9569,F,45,0,282,75,False
9570,F,10,1,235,73,True
9571,F,39,0,302,80,False
9572,M,13,0,293,87,True
9573,F,40,0,281,56,False
9574,M,12,0,314,71,True
9575,F,50,0,291,69,False
9576,F,50,1,277,80,True
9577,M,28,0,307,69,False
9578,F,22,0,291,80,True
9579,M,41,0,299,81,False
9580,F,28,1,280,53,True
9581,M,27,0,306,101,False
9582,F,10,0,256,69,True
9583,F,58,0,270,62,False
9584,F,47,1,274,86,True
9585,F,5,0,190,90,False
9586,F,8,0,229,67,True
9587,F,52,0,285,86,False
9588,M,7,0,225,82,True
9589,M,39,0,302,73,False
9590,F,40,1,287,76,True
9591,F,12,0,261,71,False
9592,M,7,0,240,69,True
9593,M,9,0,226,63,False
9594,M,50,0,317,68,True
9595,F,48,0,254,66,False
9596,F,32,1,267,69,True
9597,F,9,0,233,74,False
9598,M,10,0,266,84,True
9599,M,7,0,211,67,False
9600,M,39,0,308,67,True
9601,F,35,0,269,84,False
9602,M,19,0,294,79,True
9603,M,12,0,265,77,False
9604,M,41,0,301,81,True
9605,F,6,0,214,70,False
9606,F,67,0,282,68,True
9607,M,7,0,225,84,False
9608,M,11,0,240,67,True
9609,M,70,0,319,92,False
9610,M,42,0,307,65,True
9611,M,10,0,250,90,False
9612,F,29,1,292,75,True
9613,F,69,0,258,74,False
9614,M,31,0,326,73,True
9615,F,22,0,283,93,False
9616,M,11,0,236,52,True
9617,M,21,0,304,92,False
9618,F,38,1,274,78,True
9619,M,23,0,317,69,False
9620,F,9,0,245,74,True
9621,F,21,0,306,69,False
9622,M,7,0,226,83,True
9623,F,42,0,276,92,False
9624,F,7,1,236,93,True
9625,M,9,0,248,68,False
9626,F,26,0,289,81,True
9627,M,11,0,263,76,False
9628,M,26,0,318,97,True
9629,F,47,0,281,73,False
9630,F,43,1,286,72,True
9631,M,26,0,303,76,False
9632,F,58,0,291,89,True
9633,F,12,0,266,71,False
9634,F,12,0,264,96,True
9635,F,9,0,208,70,False
9636,F,6,1,197,55,True
9637,M,12,0,255,82,False
9638,M,11,0,244,76,True
9639,F,43,0,308,87,False
9640,F,11,0,266,71,True
9641,F,11,0,256,73,False
9642,F,12,1,243,63,True
9643,M,8,0,241,81,False
9644,M,41,0,300,80,True
9645,F,39,0,286,69,False
9646,M,12,0,258,85,True
9647,M,12,0,241,86,False
9648,M,-,0,288,50,True
9649,M,12,0,263,71,False
9650,M,12,0,242,72,True
9651,M,12,0,270,77,False
9652,M,12,0,249,96,True
9653,M,12,0,263,81,False
9654,M,10,0,233,54,True
9655,M,11,0,238,92,False
9656,F,41,1,279,79,True
9657,M,12,0,269,70,False
9658,M,27,0,304,70,True
9659,F,12,0,257,77,False
9660,F,12,0,268,73,True
9661,M,12,0,254,65,False
9662,F,12,0,276,63,True
9663,F,12,0,262,65,False
9664,M,6,0,0,0,True
9665,M,29,0,282,68,False
9666,M,29,0,306,80,True
9667,M,11,0,249,85,False
9668,F,12,0,261,80,True
9669,F,12,0,256,61,False
9670,M,12,0,250,79,True
9671,F,11,0,265,81,False
9672,F,12,0,270,59,True
9673,F,12,0,247,70,False
9674,F,11,0,248,60,True
9675,F,11,0,282,64,False
9676,M,12,0,261,86,True
9677,M,11,0,244,52,False
9678,M,12,0,258,80,True
9679,M,11,0,241,81,False
9680,F,12,0,284,66,True
9681,M,12,0,231,59,False
9682,M,11,0,260,103,True
9683,M,7,0,220,82,False
9684,M,8,0,231,63,True
9685,F,4,0,190,88,False
9686,M,27,0,327,92,True
9687,M,34,0,336,76,False
9688,F,4,0,172,79,True
9689,M,46,0,296,66,False
9690,F,9,1,224,75,True
9691,M,43,0,295,78,False
9692,F,9,0,242,68,True
9693,M,8,0,237,70,False
9694,F,35,0,280,77,True
9695,F,35,0,272,78,False
9696,M,44,0,302,68,True
9697,F,48,0,271,93,False
9698,F,33,1,257,80,True
9699,M,10,0,212,83,False
9700,F,21,1,262,79,True
9701,M,6,0,191,90,False
9702,M,23,0,310,89,True
9703,F,38,0,270,75,False
9704,F,36,0,282,68,True
9705,M,12,0,260,92,False
9706,M,45,0,301,94,True
9707,F,56,0,263,72,False
9708,F,40,0,286,77,True
9709,F,45,0,274,80,False
9710,F,23,1,276,93,True
9711,M,24,0,316,85,False
9712,M,10,0,222,87,True
9713,M,9,0,235,62,False
9714,F,32,1,309,76,True
9715,M,33,0,334,67,False
9716,M,36,0,304,85,True
9717,M,30,0,319,66,False
9718,F,28,0,280,90,True
9719,M,30,0,302,83,False
9720,M,9,0,217,68,True
9721,M,22,0,309,74,False
9722,F,21,0,276,89,True
9723,F,20,0,280,82,False
9724,M,24,0,310,78,True
9725,M,22,0,307,70,False
9726,M,-,0,300,74,True
9727,M,-,0,315,84,False
9728,F,54,1,299,83,True
9729,F,39,0,277,76,False
9730,M,36,0,306,70,True
9731,M,36,0,310,77,False
9732,F,35,1,296,73,True
9733,F,66,0,284,70,False
9734,M,51,0,329,80,True
9735,M,33,0,310,77,False
9736,F,29,1,264,86,True
9737,F,31,0,0,0,False
9738,M,31,0,326,71,True
9739,M,20,0,288,81,False
9740,M,20,0,304,73,True
9741,F,5,0,187,74,False
9742,M,31,0,304,83,True
9743,M,28,0,288,113,False
9744,F,31,0,285,102,True
9745,F,28,0,302,87,False
9746,M,28,0,292,85,True
9747,M,22,0,307,65,False
9748,F,60,1,261,71,True
9749,M,71,0,301,104,False
9750,F,59,0,264,69,True
9751,F,74,0,274,75,False
9752,M,76,0,280,101,True
9753,F,64,0,267,84,False
9754,F,53,1,291,65,True
9755,M,51,0,305,78,False
9756,M,71,0,298,91,True
9757,F,67,0,276,89,False
9758,M,61,0,304,75,True
9759,M,78,0,310,79,False
9760,M,66,0,293,94,True
9761,M,72,0,297,97,False
9762,F,68,0,270,86,True
9763,F,70,0,254,81,False
9764,F,52,0,298,80,True
9765,M,62,0,303,93,False
9766,F,52,1,277,72,True
9767,M,54,0,295,77,False
9768,M,51,0,326,73,True
9769,M,64,0,306,95,False
9770,F,66,0,286,88,True
9771,M,57,0,305,94,False
9772,M,52,0,300,65,True
9773,F,50,0,287,64,False
9774,F,63,0,265,82,True
9775,M,65,0,300,81,False
9776,M,55,0,291,56,True
9777,F,53,0,289,89,False
9778,F,55,0,300,73,True
9779,M,57,0,327,71,False
9780,F,55,0,272,99,True
9781,F,57,0,265,80,False
9782,M,72,0,292,78,True
9783,F,59,0,279,77,False
9784,M,66,0,296,64,True
9785,F,61,0,287,69,False
9786,M,55,0,0,0,True
9787,F,57,0,278,89,False
9788,M,80,0,292,68,True
9789,F,60,0,278,82,False
9790,F,61,0,277,68,True
9791,M,64,0,287,67,False
9792,F,68,0,272,98,True
9793,F,65,0,286,72,False
9794,M,67,0,318,74,True
9795,F,50,0,286,88,False
9796,M,56,0,305,70,True
9797,M,50,0,281,78,False
9798,M,80,0,297,75,True
9799,M,61,0,291,81,False
9800,M,63,0,284,66,True
9801,M,50,0,323,71,False
9802,F,60,0,261,72,True
9803,M,55,0,304,82,False
9804,M,71,0,291,78,True
9805,F,50,0,282,79,False
9806,M,57,0,289,63,True
9807,M,50,0,321,68,False
9808,F,51,0,284,68,True
9809,M,57,0,300,64,False
9810,F,60,1,291,106,True
9811,F,66,0,290,86,False
9812,M,55,0,289,89,True
9813,M,63,0,312,89,False
9814,F,58,1,284,80,True
9815,F,54,0,296,68,False
9816,M,58,0,313,105,True
9817,F,55,0,297,79,False
9818,F,53,0,274,63,True
9819,M,68,0,278,87,False
9820,M,67,0,307,77,True
9821,M,50,0,300,94,False
9822,M,72,0,308,101,True
9823,F,54,0,265,77,False
9824,F,68,0,266,63,True
9825,M,50,0,313,82,False
9826,F,68,0,270,111,True
9827,M,63,0,293,71,False
9828,F,66,0,275,68,True
9829,M,51,0,290,74,False
9830,F,64,1,0,73,True
9831,F,57,0,284,39,False
9832,F,50,0,282,74,True
9833,F,60,0,283,100,False
9834,M,50,0,326,88,True
9835,M,51,0,318,66,False
9836,M,61,0,287,85,True
9837,M,66,0,302,75,False
9838,M,53,0,287,110,True
9839,M,54,0,312,63,False
9840,M,68,0,285,92,True
9841,F,53,0,280,77,False
9842,M,66,0,289,59,True
9843,F,72,0,229,92,False
9844,M,50,0,0,62,True
9845,F,64,0,272,93,False
9846,F,55,1,277,93,True
9847,M,50,0,286,78,False
9848,F,61,1,278,66,True
9849,M,50,0,308,71,False
9850,M,55,0,304,88,True
9851,F,50,0,279,60,False
9852,F,53,1,267,76,True
9853,F,61,0,0,0,False
9854,F,51,0,296,76,True
9855,M,72,0,296,71,False
9856,F,60,0,305,76,True
9857,F,50,0,292,74,False
9858,M,52,0,322,88,True
9859,F,58,0,291,88,False
9860,M,62,0,297,80,True
9861,M,62,0,299,85,False
9862,M,65,0,298,76,True
9863,M,56,0,297,97,False
9864,F,50,1,277,58,True
9865,F,52,0,285,59,False
9866,M,52,0,329,76,True
9867,M,53,0,293,53,False
9868,F,54,0,287,67,True
9869,F,54,0,288,65,False
9870,M,50,0,315,59,True
9871,F,51,0,279,70,False
9872,F,57,0,292,71,True
9873,F,51,0,279,75,False
9874,M,59,0,303,83,True
9875,M,64,0,288,85,False
9876,M,77,0,297,62,True
9877,M,60,0,296,70,False
9878,F,54,0,277,78,True
9879,F,65,0,267,68,False
9880,M,50,0,0,0,True
9881,M,50,0,289,85,False
9882,M,50,0,315,65,True
9883,F,83,0,275,78,False
9884,M,65,0,303,79,True
9885,M,52,0,297,77,False
9886,F,53,0,278,70,True
9887,F,65,0,271,78,False
9888,M,70,0,291,80,True
9889,M,68,0,287,78,False
9890,F,57,1,286,77,True
9891,M,64,0,303,39,False
9892,F,50,0,266,77,True
9893,M,51,0,297,64,False
9894,M,60,0,295,91,True
9895,F,62,0,287,81,False
9896,F,66,0,292,73,True
9897,F,61,0,262,88,False
9898,M,65,0,287,75,True
9899,M,59,0,320,70,False
9900,F,63,0,276,72,True
9901,M,65,0,295,80,False
9902,M,54,0,285,88,True
9903,M,61,0,0,0,False
9904,F,51,0,270,85,True
9905,F,75,0,279,74,False
9906,F,56,0,283,76,True
9907,M,70,0,280,64,False
9908,M,83,0,293,72,True
9909,M,50,0,303,77,False
9910,F,58,0,290,75,True
9911,F,68,0,279,74,False
9912,M,54,0,261,67,True
9913,M,50,0,329,53,False
9914,M,72,0,309,103,True
9915,M,70,0,285,86,False
9916,F,65,0,279,73,True
9917,M,64,0,306,73,False
9918,F,61,1,267,80,True
9919,M,50,0,300,66,False
9920,M,63,0,310,65,True
9921,M,55,0,302,56,False
9922,M,53,0,285,71,True
9923,F,50,0,290,69,False
9924,F,55,0,276,109,True
9925,F,50,0,277,87,False
9926,M,57,0,273,58,True
9927,M,67,0,309,78,False
9928,F,52,1,274,64,True
9929,F,51,0,273,76,False
9930,F,50,0,279,82,True
9931,M,69,0,304,102,False
9932,M,66,0,318,72,True
9933,F,53,0,295,73,False
9934,F,55,0,301,75,True
9935,F,63,0,295,75,False
9936,M,80,0,280,108,True
9937,F,56,0,282,94,False
9938,F,50,0,284,91,True
9939,M,55,0,284,76,False
9940,M,65,0,272,83,True
9941,F,62,0,257,64,False
9942,F,69,0,0,0,True
9943,F,65,0,0,23,False
9944,M,64,0,305,86,True
9945,M,51,0,297,69,False
9946,F,53,0,280,91,True
9947,F,50,0,289,92,False
9948,M,53,0,295,84,True
9949,M,64,0,300,72,False
9950,F,69,0,252,76,True
9951,M,52,0,318,73,False
9952,F,62,1,275,85,True
9953,M,52,0,293,84,False
9954,F,58,0,263,80,True
9955,M,59,0,308,93,False
9956,F,51,0,272,70,True
9957,M,55,0,294,74,False
9958,F,59,1,279,94,True
9959,M,56,0,320,62,False
9960,F,52,1,278,84,True
9961,M,65,0,301,77,False
9962,M,72,0,294,66,True
9963,M,52,0,300,83,False
9964,M,51,0,300,85,True
9965,F,55,0,288,92,False
9966,M,62,0,292,76,True
9967,M,62,0,301,66,False
9968,M,61,0,307,81,True
9969,F,50,0,276,85,False
9970,M,56,0,307,83,True
9971,F,60,0,289,76,False
9972,F,56,0,299,91,True
9973,F,53,0,276,91,False
9974,M,53,0,311,71,True
9975,F,54,0,264,66,False
9976,F,60,0,267,74,True
9977,F,50,0,296,89,False
9978,F,56,0,287,63,True
9979,F,50,0,287,87,False
9980,F,53,0,282,75,True
9981,F,50,0,303,92,False
